,utterance,session_id,person_id,new_ids,rgb,wav,thr
2914,223.0,19,41,41,77.jpg,223.wav,77.jpg
2915,365.0,19,41,41,77.jpg,365.wav,77.jpg
2916,63.0,19,41,41,77.jpg,63.wav,77.jpg
2917,828.0,21,41,41,77.jpg,828.wav,77.jpg
2918,712.0,21,41,41,77.jpg,712.wav,77.jpg
2919,140.0,21,41,41,77.jpg,140.wav,77.jpg
2920,60.0,21,41,41,77.jpg,60.wav,77.jpg
2921,461.0,21,41,41,77.jpg,461.wav,77.jpg
2922,749.0,23,41,41,77.jpg,749.wav,77.jpg
2923,835.0,23,41,41,77.jpg,835.wav,77.jpg
2924,648.0,23,41,41,77.jpg,648.wav,77.jpg
2925,1234.0,23,41,41,77.jpg,1234.wav,77.jpg
2926,1049.0,23,41,41,77.jpg,1049.wav,77.jpg
2927,492.0,22,41,41,77.jpg,492.wav,77.jpg
2928,253.0,22,41,41,77.jpg,253.wav,77.jpg
2929,818.0,22,41,41,77.jpg,818.wav,77.jpg
2930,776.0,22,41,41,77.jpg,776.wav,77.jpg
2931,1149.0,22,41,41,77.jpg,1149.wav,77.jpg
2932,289.0,28,41,41,50.jpg,289.wav,50.jpg
2933,403.0,28,41,41,77.jpg,403.wav,77.jpg
2934,7.0,28,41,41,77.jpg,7.wav,77.jpg
2935,513.0,28,41,41,77.jpg,513.wav,77.jpg
2936,423.0,28,41,41,77.jpg,423.wav,77.jpg
2937,449.0,26,41,41,77.jpg,449.wav,77.jpg
2938,188.0,26,41,41,77.jpg,188.wav,77.jpg
2939,311.0,26,41,41,77.jpg,311.wav,77.jpg
2940,86.0,26,41,41,77.jpg,86.wav,77.jpg
2941,302.0,26,41,41,77.jpg,302.wav,77.jpg
2942,971.0,17,41,41,77.jpg,971.wav,77.jpg
2943,169.0,17,41,41,77.jpg,169.wav,77.jpg
2944,292.0,17,41,41,77.jpg,292.wav,77.jpg
2945,1211.0,17,41,41,77.jpg,1211.wav,77.jpg
2946,573.0,11,41,41,77.jpg,573.wav,77.jpg
2947,340.0,11,41,41,77.jpg,340.wav,77.jpg
2948,1223.0,11,41,41,77.jpg,1223.wav,77.jpg
2949,1063.0,11,41,41,77.jpg,1063.wav,77.jpg
2950,204.0,11,41,41,77.jpg,204.wav,77.jpg
2951,290.0,11,41,41,77.jpg,290.wav,77.jpg
2952,822.0,29,41,41,77.jpg,822.wav,77.jpg
2953,1131.0,29,41,41,77.jpg,1131.wav,77.jpg
2954,401.0,29,41,41,77.jpg,401.wav,77.jpg
2955,386.0,29,41,41,77.jpg,386.wav,77.jpg
2956,421.0,29,41,41,77.jpg,421.wav,77.jpg
2957,819.0,25,41,41,77.jpg,819.wav,77.jpg
2958,1138.0,25,41,41,77.jpg,1138.wav,77.jpg
2959,980.0,25,41,41,77.jpg,980.wav,77.jpg
2960,427.0,25,41,41,77.jpg,427.wav,77.jpg
2961,250.0,15,41,41,77.jpg,250.wav,77.jpg
2962,1213.0,15,41,41,77.jpg,1213.wav,77.jpg
2963,1006.0,15,41,41,77.jpg,1006.wav,77.jpg
2964,723.0,15,41,41,77.jpg,723.wav,77.jpg
2965,1099.0,27,41,41,77.jpg,1099.wav,77.jpg
2966,571.0,27,41,41,77.jpg,571.wav,77.jpg
2967,893.0,27,41,41,77.jpg,893.wav,77.jpg
2968,331.0,27,41,41,77.jpg,331.wav,77.jpg
2969,261.0,27,41,41,77.jpg,261.wav,77.jpg
2970,531.0,13,41,41,77.jpg,531.wav,77.jpg
2971,614.0,13,41,41,77.jpg,614.wav,77.jpg
2972,291.0,13,41,41,77.jpg,291.wav,77.jpg
2973,595.0,14,41,41,77.jpg,595.wav,77.jpg
2974,147.0,14,41,41,77.jpg,147.wav,77.jpg
2975,912.0,14,41,41,77.jpg,912.wav,77.jpg
2976,495.0,14,41,41,77.jpg,495.wav,77.jpg
2977,75.0,14,41,41,77.jpg,75.wav,77.jpg
2978,758.0,12,41,41,77.jpg,758.wav,77.jpg
2979,842.0,12,41,41,77.jpg,842.wav,77.jpg
2980,730.0,12,41,41,77.jpg,730.wav,77.jpg
2981,102.0,12,41,41,77.jpg,102.wav,77.jpg
2982,33.0,12,41,41,77.jpg,33.wav,77.jpg
2983,954.0,16,41,41,77.jpg,954.wav,77.jpg
2984,993.0,16,41,41,77.jpg,993.wav,77.jpg
2985,416.0,16,41,41,77.jpg,416.wav,77.jpg
2986,238.0,18,32,32,77.jpg,238.wav,77.jpg
2987,722.0,18,32,32,77.jpg,722.wav,77.jpg
2988,610.0,18,32,32,77.jpg,610.wav,77.jpg
2989,119.0,18,32,32,77.jpg,119.wav,77.jpg
2990,612.0,18,32,32,77.jpg,612.wav,77.jpg
2991,894.0,24,32,32,77.jpg,894.wav,77.jpg
2992,600.0,24,32,32,77.jpg,600.wav,77.jpg
2993,398.0,24,32,32,77.jpg,398.wav,77.jpg
2994,550.0,24,32,32,77.jpg,550.wav,77.jpg
2995,1056.0,24,32,32,77.jpg,1056.wav,77.jpg
2996,1032.0,24,32,32,77.jpg,1032.wav,77.jpg
2997,174.0,19,32,32,77.jpg,174.wav,77.jpg
2998,608.0,19,32,32,77.jpg,608.wav,77.jpg
2999,510.0,19,32,32,77.jpg,510.wav,77.jpg
3000,35.0,19,32,32,77.jpg,35.wav,77.jpg
3001,37.0,19,32,32,77.jpg,37.wav,77.jpg
3002,717.0,21,32,32,77.jpg,717.wav,77.jpg
3003,437.0,21,32,32,77.jpg,437.wav,77.jpg
3004,632.0,21,32,32,77.jpg,632.wav,77.jpg
3005,1052.0,21,32,32,77.jpg,1052.wav,77.jpg
3006,638.0,21,32,32,77.jpg,638.wav,77.jpg
3007,1279.0,23,32,32,77.jpg,1279.wav,77.jpg
3008,18.0,23,32,32,77.jpg,18.wav,77.jpg
3009,893.0,23,32,32,77.jpg,893.wav,77.jpg
3010,321.0,23,32,32,77.jpg,321.wav,77.jpg
3011,361.0,23,32,32,77.jpg,361.wav,77.jpg
3012,277.0,22,32,32,77.jpg,277.wav,77.jpg
3013,1015.0,22,32,32,77.jpg,1015.wav,77.jpg
3014,293.0,22,32,32,77.jpg,293.wav,77.jpg
3015,408.0,22,32,32,77.jpg,408.wav,77.jpg
3016,77.0,22,32,32,77.jpg,77.wav,77.jpg
3017,359.0,28,32,32,77.jpg,359.wav,77.jpg
3018,977.0,28,32,32,77.jpg,977.wav,77.jpg
3019,601.0,28,32,32,77.jpg,601.wav,77.jpg
3020,140.0,28,32,32,77.jpg,140.wav,77.jpg
3021,596.0,26,32,32,77.jpg,596.wav,77.jpg
3022,854.0,26,32,32,50.jpg,854.wav,50.jpg
3023,751.0,26,32,32,72.jpg,751.wav,72.jpg
3024,1007.0,26,32,32,77.jpg,1007.wav,77.jpg
3025,694.0,26,32,32,77.jpg,694.wav,77.jpg
3026,1229.0,26,32,32,77.jpg,1229.wav,77.jpg
3027,191.0,26,32,32,77.jpg,191.wav,77.jpg
3028,1158.0,17,32,32,77.jpg,1158.wav,77.jpg
3029,700.0,17,32,32,77.jpg,700.wav,77.jpg
3030,648.0,17,32,32,77.jpg,648.wav,77.jpg
3031,46.0,17,32,32,77.jpg,46.wav,77.jpg
3032,50.0,17,32,32,77.jpg,50.wav,77.jpg
3033,671.0,11,32,32,77.jpg,671.wav,77.jpg
3034,599.0,11,32,32,77.jpg,599.wav,77.jpg
3035,1119.0,11,32,32,77.jpg,1119.wav,77.jpg
3036,651.0,11,32,32,77.jpg,651.wav,77.jpg
3037,529.0,11,32,32,77.jpg,529.wav,77.jpg
3038,487.0,29,32,32,77.jpg,487.wav,77.jpg
3039,940.0,29,32,32,77.jpg,940.wav,77.jpg
3040,1028.0,29,32,32,77.jpg,1028.wav,77.jpg
3041,744.0,29,32,32,77.jpg,744.wav,77.jpg
3042,90.0,29,32,32,77.jpg,90.wav,77.jpg
3043,551.0,25,32,32,77.jpg,551.wav,77.jpg
3044,485.0,25,32,32,77.jpg,485.wav,77.jpg
3045,586.0,25,32,32,77.jpg,586.wav,77.jpg
3046,507.0,25,32,32,77.jpg,507.wav,77.jpg
3047,1040.0,25,32,32,77.jpg,1040.wav,77.jpg
3048,577.0,25,32,32,77.jpg,577.wav,77.jpg
3049,63.0,25,32,32,77.jpg,63.wav,77.jpg
3050,194.0,15,32,32,77.jpg,194.wav,77.jpg
3051,104.0,15,32,32,77.jpg,104.wav,77.jpg
3052,181.0,15,32,32,77.jpg,181.wav,77.jpg
3053,757.0,27,32,32,77.jpg,757.wav,77.jpg
3054,1243.0,27,32,32,77.jpg,1243.wav,77.jpg
3055,1239.0,27,32,32,77.jpg,1239.wav,77.jpg
3056,403.0,27,32,32,77.jpg,403.wav,77.jpg
3057,509.0,27,32,32,77.jpg,509.wav,77.jpg
3058,1182.0,13,32,32,77.jpg,1182.wav,77.jpg
3059,691.0,13,32,32,77.jpg,691.wav,77.jpg
3060,1141.0,13,32,32,77.jpg,1141.wav,77.jpg
3061,840.0,14,32,32,77.jpg,840.wav,77.jpg
3062,965.0,14,32,32,77.jpg,965.wav,77.jpg
3063,228.0,14,32,32,77.jpg,228.wav,77.jpg
3064,994.0,14,32,32,77.jpg,994.wav,77.jpg
3065,624.0,12,32,32,77.jpg,624.wav,77.jpg
3066,469.0,12,32,32,77.jpg,469.wav,77.jpg
3067,980.0,12,32,32,77.jpg,980.wav,77.jpg
3068,110.0,12,32,32,77.jpg,110.wav,77.jpg
3069,902.0,12,32,32,77.jpg,902.wav,77.jpg
3070,795.0,12,32,32,77.jpg,795.wav,77.jpg
3071,611.0,16,32,32,77.jpg,611.wav,77.jpg
3072,1027.0,16,32,32,77.jpg,1027.wav,77.jpg
3073,459.0,16,32,32,77.jpg,459.wav,77.jpg
3074,1042.0,16,32,32,77.jpg,1042.wav,77.jpg
3075,533.0,18,99,99,77.jpg,533.wav,77.jpg
3076,517.0,18,99,99,77.jpg,517.wav,77.jpg
3077,1233.0,18,99,99,77.jpg,1233.wav,77.jpg
3078,842.0,18,99,99,77.jpg,842.wav,77.jpg
3079,1125.0,18,99,99,77.jpg,1125.wav,77.jpg
3080,132.0,24,99,99,77.jpg,132.wav,77.jpg
3081,259.0,24,99,99,77.jpg,259.wav,77.jpg
3082,1186.0,19,99,99,77.jpg,1186.wav,77.jpg
3083,236.0,19,99,99,77.jpg,236.wav,77.jpg
3084,1038.0,19,99,99,77.jpg,1038.wav,77.jpg
3085,1152.0,19,99,99,77.jpg,1152.wav,77.jpg
3086,779.0,19,99,99,77.jpg,779.wav,77.jpg
3087,923.0,21,99,99,77.jpg,923.wav,77.jpg
3088,729.0,21,99,99,77.jpg,729.wav,77.jpg
3089,157.0,21,99,99,77.jpg,157.wav,77.jpg
3090,732.0,21,99,99,77.jpg,732.wav,77.jpg
3091,294.0,21,99,99,77.jpg,294.wav,77.jpg
3092,137.0,23,99,99,77.jpg,137.wav,77.jpg
3093,423.0,23,99,99,77.jpg,423.wav,77.jpg
3094,100.0,23,99,99,77.jpg,100.wav,77.jpg
3095,755.0,23,99,99,77.jpg,755.wav,77.jpg
3096,175.0,22,99,99,77.jpg,175.wav,77.jpg
3097,767.0,22,99,99,77.jpg,767.wav,77.jpg
3098,554.0,22,99,99,77.jpg,554.wav,77.jpg
3099,266.0,22,99,99,77.jpg,266.wav,77.jpg
3100,189.0,28,99,99,77.jpg,189.wav,77.jpg
3101,1282.0,28,99,99,77.jpg,1282.wav,77.jpg
3102,148.0,28,99,99,77.jpg,148.wav,77.jpg
3103,0.0,28,99,99,77.jpg,0.wav,77.jpg
3104,956.0,28,99,99,77.jpg,956.wav,77.jpg
3105,1223.0,26,99,99,77.jpg,1223.wav,77.jpg
3106,431.0,26,99,99,77.jpg,431.wav,77.jpg
3107,23.0,26,99,99,77.jpg,23.wav,77.jpg
3108,329.0,26,99,99,77.jpg,329.wav,77.jpg
3109,784.0,26,99,99,77.jpg,784.wav,77.jpg
3110,1155.0,17,99,99,50.jpg,1155.wav,50.jpg
3111,826.0,17,99,99,77.jpg,826.wav,77.jpg
3112,246.0,17,99,99,50.jpg,246.wav,50.jpg
3113,903.0,17,99,99,77.jpg,903.wav,77.jpg
3114,952.0,17,99,99,77.jpg,952.wav,77.jpg
3115,1024.0,17,99,99,77.jpg,1024.wav,77.jpg
3116,1177.0,11,99,99,77.jpg,1177.wav,77.jpg
3117,1260.0,11,99,99,77.jpg,1260.wav,77.jpg
3118,309.0,11,99,99,77.jpg,309.wav,77.jpg
3119,1216.0,11,99,99,77.jpg,1216.wav,77.jpg
3120,650.0,11,99,99,77.jpg,650.wav,77.jpg
3121,683.0,11,99,99,77.jpg,683.wav,77.jpg
3122,940.0,29,99,99,77.jpg,940.wav,77.jpg
3123,829.0,29,99,99,77.jpg,829.wav,77.jpg
3124,179.0,29,99,99,77.jpg,179.wav,77.jpg
3125,66.0,29,99,99,77.jpg,66.wav,77.jpg
3126,1266.0,29,99,99,77.jpg,1266.wav,77.jpg
3127,391.0,25,99,99,77.jpg,391.wav,77.jpg
3128,675.0,25,99,99,77.jpg,675.wav,77.jpg
3129,397.0,25,99,99,77.jpg,397.wav,77.jpg
3130,420.0,25,99,99,77.jpg,420.wav,77.jpg
3131,521.0,25,99,99,77.jpg,521.wav,77.jpg
3132,739.0,25,99,99,77.jpg,739.wav,77.jpg
3133,1242.0,15,99,99,77.jpg,1242.wav,77.jpg
3134,360.0,15,99,99,77.jpg,360.wav,77.jpg
3135,1213.0,15,99,99,77.jpg,1213.wav,77.jpg
3136,1178.0,15,99,99,77.jpg,1178.wav,77.jpg
3137,837.0,15,99,99,77.jpg,837.wav,77.jpg
3138,207.0,27,99,99,77.jpg,207.wav,77.jpg
3139,634.0,27,99,99,77.jpg,634.wav,77.jpg
3140,44.0,27,99,99,77.jpg,44.wav,77.jpg
3141,130.0,27,99,99,77.jpg,130.wav,77.jpg
3142,448.0,27,99,99,77.jpg,448.wav,77.jpg
3143,731.0,13,99,99,77.jpg,731.wav,77.jpg
3144,654.0,13,99,99,77.jpg,654.wav,77.jpg
3145,720.0,13,99,99,77.jpg,720.wav,77.jpg
3146,51.0,14,99,99,77.jpg,51.wav,77.jpg
3147,9.0,14,99,99,77.jpg,9.wav,77.jpg
3148,139.0,14,99,99,72.jpg,139.wav,72.jpg
3149,1207.0,14,99,99,77.jpg,1207.wav,77.jpg
3150,888.0,14,99,99,77.jpg,888.wav,77.jpg
3151,908.0,12,99,99,77.jpg,908.wav,77.jpg
3152,172.0,12,99,99,77.jpg,172.wav,77.jpg
3153,851.0,12,99,99,77.jpg,851.wav,77.jpg
3154,244.0,12,99,99,77.jpg,244.wav,77.jpg
3155,579.0,12,99,99,77.jpg,579.wav,77.jpg
3156,726.0,16,99,99,77.jpg,726.wav,77.jpg
3157,1048.0,16,99,99,72.jpg,1048.wav,72.jpg
3158,919.0,16,99,99,77.jpg,919.wav,77.jpg
3159,68.0,16,99,99,77.jpg,68.wav,77.jpg
3160,1236.0,16,99,99,77.jpg,1236.wav,77.jpg
3161,421.0,16,99,99,77.jpg,421.wav,77.jpg
3162,533.0,18,48,48,77.jpg,533.wav,77.jpg
3163,858.0,18,48,48,77.jpg,858.wav,77.jpg
3164,1068.0,18,48,48,77.jpg,1068.wav,77.jpg
3165,347.0,18,48,48,77.jpg,347.wav,77.jpg
3166,425.0,18,48,48,72.jpg,425.wav,72.jpg
3167,616.0,24,48,48,77.jpg,616.wav,77.jpg
3168,583.0,24,48,48,77.jpg,583.wav,77.jpg
3169,138.0,24,48,48,77.jpg,138.wav,77.jpg
3170,1006.0,24,48,48,77.jpg,1006.wav,77.jpg
3171,991.0,24,48,48,77.jpg,991.wav,77.jpg
3172,284.0,24,48,48,77.jpg,284.wav,77.jpg
3173,817.0,24,48,48,77.jpg,817.wav,77.jpg
3174,1018.0,24,48,48,50.jpg,1018.wav,50.jpg
3175,1158.0,19,48,48,77.jpg,1158.wav,77.jpg
3176,553.0,19,48,48,77.jpg,553.wav,77.jpg
3177,596.0,19,48,48,77.jpg,596.wav,77.jpg
3178,1183.0,19,48,48,77.jpg,1183.wav,77.jpg
3179,1051.0,19,48,48,50.jpg,1051.wav,50.jpg
3180,860.0,19,48,48,77.jpg,860.wav,77.jpg
3181,1223.0,21,48,48,77.jpg,1223.wav,77.jpg
3182,517.0,21,48,48,77.jpg,517.wav,77.jpg
3183,1292.0,21,48,48,77.jpg,1292.wav,77.jpg
3184,672.0,21,48,48,77.jpg,672.wav,77.jpg
3185,526.0,21,48,48,77.jpg,526.wav,77.jpg
3186,953.0,23,48,48,77.jpg,953.wav,77.jpg
3187,196.0,23,48,48,77.jpg,196.wav,77.jpg
3188,686.0,23,48,48,77.jpg,686.wav,77.jpg
3189,1287.0,23,48,48,77.jpg,1287.wav,77.jpg
3190,145.0,22,48,48,50.jpg,145.wav,50.jpg
3191,242.0,22,48,48,77.jpg,242.wav,77.jpg
3192,390.0,22,48,48,77.jpg,390.wav,77.jpg
3193,879.0,22,48,48,77.jpg,879.wav,77.jpg
3194,479.0,22,48,48,77.jpg,479.wav,77.jpg
3195,917.0,28,48,48,77.jpg,917.wav,77.jpg
3196,411.0,28,48,48,77.jpg,411.wav,77.jpg
3197,330.0,28,48,48,50.jpg,330.wav,50.jpg
3198,326.0,28,48,48,77.jpg,326.wav,77.jpg
3199,26.0,28,48,48,77.jpg,26.wav,77.jpg
3200,204.0,28,48,48,77.jpg,204.wav,77.jpg
3201,876.0,26,48,48,77.jpg,876.wav,77.jpg
3202,414.0,26,48,48,77.jpg,414.wav,77.jpg
3203,626.0,26,48,48,77.jpg,626.wav,77.jpg
3204,1010.0,26,48,48,77.jpg,1010.wav,77.jpg
3205,1093.0,26,48,48,77.jpg,1093.wav,77.jpg
3206,206.0,26,48,48,77.jpg,206.wav,77.jpg
3207,1111.0,17,48,48,77.jpg,1111.wav,77.jpg
3208,897.0,17,48,48,77.jpg,897.wav,77.jpg
3209,738.0,17,48,48,77.jpg,738.wav,77.jpg
3210,729.0,17,48,48,77.jpg,729.wav,77.jpg
3211,22.0,17,48,48,77.jpg,22.wav,77.jpg
3212,1213.0,11,48,48,77.jpg,1213.wav,77.jpg
3213,296.0,11,48,48,77.jpg,296.wav,77.jpg
3214,1033.0,11,48,48,77.jpg,1033.wav,77.jpg
3215,345.0,11,48,48,77.jpg,345.wav,77.jpg
3216,794.0,11,48,48,77.jpg,794.wav,77.jpg
3217,59.0,29,48,48,77.jpg,59.wav,77.jpg
3218,1256.0,29,48,48,77.jpg,1256.wav,77.jpg
3219,691.0,29,48,48,77.jpg,691.wav,77.jpg
3220,709.0,29,48,48,77.jpg,709.wav,77.jpg
3221,201.0,29,48,48,77.jpg,201.wav,77.jpg
3222,799.0,25,48,48,77.jpg,799.wav,77.jpg
3223,24.0,25,48,48,77.jpg,24.wav,77.jpg
3224,114.0,25,48,48,72.jpg,114.wav,72.jpg
3225,27.0,25,48,48,77.jpg,27.wav,77.jpg
3226,328.0,25,48,48,77.jpg,328.wav,77.jpg
3227,329.0,25,48,48,77.jpg,329.wav,77.jpg
3228,701.0,15,48,48,77.jpg,701.wav,77.jpg
3229,1184.0,15,48,48,77.jpg,1184.wav,77.jpg
3230,594.0,15,48,48,77.jpg,594.wav,77.jpg
3231,670.0,15,48,48,77.jpg,670.wav,77.jpg
3232,869.0,15,48,48,77.jpg,869.wav,77.jpg
3233,413.0,15,48,48,77.jpg,413.wav,77.jpg
3234,126.0,27,48,48,77.jpg,126.wav,77.jpg
3235,750.0,27,48,48,77.jpg,750.wav,77.jpg
3236,266.0,27,48,48,77.jpg,266.wav,77.jpg
3237,363.0,27,48,48,77.jpg,363.wav,77.jpg
3238,622.0,27,48,48,72.jpg,622.wav,72.jpg
3239,159.0,27,48,48,77.jpg,159.wav,77.jpg
3240,800.0,13,48,48,72.jpg,800.wav,72.jpg
3241,677.0,13,48,48,72.jpg,677.wav,72.jpg
3242,874.0,13,48,48,77.jpg,874.wav,77.jpg
3243,275.0,13,48,48,77.jpg,275.wav,77.jpg
3244,926.0,13,48,48,77.jpg,926.wav,77.jpg
3245,885.0,13,48,48,77.jpg,885.wav,77.jpg
3246,680.0,14,48,48,77.jpg,680.wav,77.jpg
3247,323.0,14,48,48,77.jpg,323.wav,77.jpg
3248,1028.0,14,48,48,77.jpg,1028.wav,77.jpg
3249,734.0,14,48,48,77.jpg,734.wav,77.jpg
3250,280.0,14,48,48,77.jpg,280.wav,77.jpg
3251,982.0,12,48,48,77.jpg,982.wav,77.jpg
3252,1170.0,12,48,48,77.jpg,1170.wav,77.jpg
3253,337.0,12,48,48,77.jpg,337.wav,77.jpg
3254,152.0,12,48,48,77.jpg,152.wav,77.jpg
3255,198.0,12,48,48,77.jpg,198.wav,77.jpg
3256,736.0,16,48,48,72.jpg,736.wav,72.jpg
3257,180.0,16,48,48,77.jpg,180.wav,77.jpg
3258,1166.0,16,48,48,77.jpg,1166.wav,77.jpg
3259,150.0,16,48,48,77.jpg,150.wav,77.jpg
3260,406.0,16,48,48,77.jpg,406.wav,77.jpg
3261,228.0,16,48,48,77.jpg,228.wav,77.jpg
3262,43.0,18,63,63,77.jpg,43.wav,77.jpg
3263,428.0,18,63,63,77.jpg,428.wav,77.jpg
3264,237.0,18,63,63,50.jpg,237.wav,50.jpg
3265,920.0,18,63,63,77.jpg,920.wav,77.jpg
3266,670.0,18,63,63,77.jpg,670.wav,77.jpg
3267,1201.0,18,63,63,77.jpg,1201.wav,77.jpg
3268,1267.0,18,63,63,77.jpg,1267.wav,77.jpg
3269,334.0,24,63,63,72.jpg,334.wav,72.jpg
3270,1168.0,24,63,63,77.jpg,1168.wav,77.jpg
3271,656.0,24,63,63,77.jpg,656.wav,77.jpg
3272,1087.0,24,63,63,77.jpg,1087.wav,77.jpg
3273,160.0,24,63,63,77.jpg,160.wav,77.jpg
3274,226.0,24,63,63,77.jpg,226.wav,77.jpg
3275,611.0,19,63,63,77.jpg,611.wav,77.jpg
3276,42.0,19,63,63,77.jpg,42.wav,77.jpg
3277,1218.0,19,63,63,77.jpg,1218.wav,77.jpg
3278,646.0,19,63,63,77.jpg,646.wav,77.jpg
3279,167.0,19,63,63,77.jpg,167.wav,77.jpg
3280,463.0,19,63,63,77.jpg,463.wav,77.jpg
3281,370.0,19,63,63,77.jpg,370.wav,77.jpg
3282,193.0,21,63,63,77.jpg,193.wav,77.jpg
3283,427.0,21,63,63,77.jpg,427.wav,77.jpg
3284,1083.0,21,63,63,77.jpg,1083.wav,77.jpg
3285,378.0,23,63,63,77.jpg,378.wav,77.jpg
3286,44.0,23,63,63,77.jpg,44.wav,77.jpg
3287,491.0,23,63,63,77.jpg,491.wav,77.jpg
3288,399.0,23,63,63,50.jpg,399.wav,50.jpg
3289,1132.0,22,63,63,77.jpg,1132.wav,77.jpg
3290,571.0,22,63,63,77.jpg,571.wav,77.jpg
3291,389.0,22,63,63,77.jpg,389.wav,77.jpg
3292,947.0,22,63,63,77.jpg,947.wav,77.jpg
3293,374.0,22,63,63,77.jpg,374.wav,77.jpg
3294,800.0,28,63,63,77.jpg,800.wav,77.jpg
3295,1288.0,28,63,63,77.jpg,1288.wav,77.jpg
3296,765.0,28,63,63,77.jpg,765.wav,77.jpg
3297,617.0,28,63,63,77.jpg,617.wav,77.jpg
3298,264.0,28,63,63,77.jpg,264.wav,77.jpg
3299,1268.0,26,63,63,77.jpg,1268.wav,77.jpg
3300,889.0,26,63,63,77.jpg,889.wav,77.jpg
3301,629.0,26,63,63,77.jpg,629.wav,77.jpg
3302,914.0,26,63,63,77.jpg,914.wav,77.jpg
3303,107.0,17,63,63,77.jpg,107.wav,77.jpg
3304,720.0,17,63,63,77.jpg,720.wav,77.jpg
3305,789.0,17,63,63,77.jpg,789.wav,77.jpg
3306,50.0,17,63,63,77.jpg,50.wav,77.jpg
3307,216.0,17,63,63,77.jpg,216.wav,77.jpg
3308,1273.0,17,63,63,77.jpg,1273.wav,77.jpg
3309,1181.0,11,63,63,77.jpg,1181.wav,77.jpg
3310,773.0,11,63,63,77.jpg,773.wav,77.jpg
3311,681.0,11,63,63,77.jpg,681.wav,77.jpg
3312,1286.0,11,63,63,77.jpg,1286.wav,77.jpg
3313,1176.0,11,63,63,77.jpg,1176.wav,77.jpg
3314,289.0,29,63,63,50.jpg,289.wav,50.jpg
3315,1071.0,29,63,63,77.jpg,1071.wav,77.jpg
3316,286.0,29,63,63,77.jpg,286.wav,77.jpg
3317,409.0,29,63,63,77.jpg,409.wav,77.jpg
3318,806.0,25,63,63,77.jpg,806.wav,77.jpg
3319,1246.0,25,63,63,77.jpg,1246.wav,77.jpg
3320,869.0,25,63,63,77.jpg,869.wav,77.jpg
3321,1170.0,25,63,63,77.jpg,1170.wav,77.jpg
3322,860.0,25,63,63,77.jpg,860.wav,77.jpg
3323,621.0,15,63,63,77.jpg,621.wav,77.jpg
3324,27.0,15,63,63,77.jpg,27.wav,77.jpg
3325,917.0,15,63,63,77.jpg,917.wav,77.jpg
3326,1063.0,15,63,63,77.jpg,1063.wav,77.jpg
3327,842.0,15,63,63,77.jpg,842.wav,77.jpg
3328,624.0,27,63,63,77.jpg,624.wav,77.jpg
3329,819.0,27,63,63,77.jpg,819.wav,77.jpg
3330,51.0,27,63,63,77.jpg,51.wav,77.jpg
3331,662.0,27,63,63,28.jpg,662.wav,28.jpg
3332,456.0,27,63,63,77.jpg,456.wav,77.jpg
3333,177.0,27,63,63,77.jpg,177.wav,77.jpg
3334,315.0,27,63,63,77.jpg,315.wav,77.jpg
3335,111.0,13,63,63,77.jpg,111.wav,77.jpg
3336,1298.0,13,63,63,77.jpg,1298.wav,77.jpg
3337,30.0,13,63,63,77.jpg,30.wav,77.jpg
3338,925.0,13,63,63,77.jpg,925.wav,77.jpg
3339,1184.0,14,63,63,77.jpg,1184.wav,77.jpg
3340,909.0,14,63,63,77.jpg,909.wav,77.jpg
3341,1138.0,14,63,63,77.jpg,1138.wav,77.jpg
3342,416.0,14,63,63,77.jpg,416.wav,77.jpg
3343,948.0,12,63,63,77.jpg,948.wav,77.jpg
3344,805.0,12,63,63,77.jpg,805.wav,77.jpg
3345,772.0,12,63,63,77.jpg,772.wav,77.jpg
3346,4.0,12,63,63,77.jpg,4.wav,77.jpg
3347,1175.0,12,63,63,77.jpg,1175.wav,77.jpg
3348,667.0,12,63,63,72.jpg,667.wav,72.jpg
3349,172.0,16,63,63,77.jpg,172.wav,77.jpg
3350,1200.0,16,63,63,77.jpg,1200.wav,77.jpg
3351,1013.0,16,63,63,77.jpg,1013.wav,77.jpg
3352,1163.0,16,63,63,77.jpg,1163.wav,77.jpg
3353,994.0,16,63,63,77.jpg,994.wav,77.jpg
3354,249.0,18,68,68,77.jpg,249.wav,77.jpg
3355,93.0,18,68,68,77.jpg,93.wav,77.jpg
3356,369.0,18,68,68,77.jpg,369.wav,77.jpg
3357,559.0,18,68,68,77.jpg,559.wav,77.jpg
3358,1144.0,18,68,68,77.jpg,1144.wav,77.jpg
3359,1011.0,24,68,68,77.jpg,1011.wav,77.jpg
3360,564.0,24,68,68,77.jpg,564.wav,77.jpg
3361,235.0,24,68,68,77.jpg,235.wav,77.jpg
3362,815.0,24,68,68,77.jpg,815.wav,77.jpg
3363,930.0,24,68,68,77.jpg,930.wav,77.jpg
3364,935.0,24,68,68,77.jpg,935.wav,77.jpg
3365,232.0,24,68,68,77.jpg,232.wav,77.jpg
3366,831.0,19,68,68,77.jpg,831.wav,77.jpg
3367,297.0,19,68,68,77.jpg,297.wav,77.jpg
3368,903.0,19,68,68,77.jpg,903.wav,77.jpg
3369,699.0,19,68,68,77.jpg,699.wav,77.jpg
3370,1073.0,19,68,68,77.jpg,1073.wav,77.jpg
3371,1118.0,19,68,68,77.jpg,1118.wav,77.jpg
3372,595.0,21,68,68,50.jpg,595.wav,50.jpg
